,Unnamed: 0,county_code,population_density,urbanization_rate,population_per_pharmacy,installations_watersupply,installations_toilet,installations_bathroom,installations_central_heating,installations_network_gas,appartment_area_per_person,appartments_per_1000_persons,persons_per_appartment,persons_per_room,persons_per_library,library_books_per_1000_persons,library_readers_per_1000_persons,library_loans_per_reader,forests_area,unemployed_f,unemployed_m,unemployment_rate,bicycle_paths_per_100km2,bicycle_paths_per_10k_persons,revenues_per_capita,revenues_per_capita_PIT,revenues_per_capita_CIT,expenditures_per_capita,investment_expenditures_per_capita,children_3_5_in_kindergartens,net_scholarization,marriages_per_1000_persons,birthrate_per_1000_persons,net_migrations_per_1000_persons,average_wage_relative,doctors_per_1000_persons,beds_in_hospitals,cars_per_1000_persons,motorcycles_per_1000_persons,education_share_higher,education_share_secondary,education_share_vocational,education_share_primary,tourits_per_1000_persons,type_of_municipality,PO_percent,Konfederacja_percent,PSL_percent,PIS_percent,SLD_percent,percent_vaccinated_01,percent_vaccinated_01_r,population_total_f_ratio_total,frekwencja_wyborcza,population_density_log,population_density_sqrt,healthcare_advices_ratio_total,forests_area_ratio_area_km2,population_0_4_total_percent,population_5_9_total_percent,population_10_14_total_percent,population_15_19_total_percent,population_20_24_total_percent,population_25_29_total_percent,population_30_34_total_percent,population_35_39_total_percent,population_40_44_total_percent,population_45_49_total_percent,population_50_54_total_percent,population_55_59_total_percent,population_60_64_total_percent,population_65_69_total_percent,population_70_74_total_percent,population_75_79_total_percent,population_80_84_total_percent,unemployed_over_50_ratio_population_50_60
980,980,1402000,43.4,0.0,0,94.1,82.8,76.9,70.9,10.6,28.9,320.7,3.12,0.74,2414,5646,185,16.5,894.25,104.0,108.0,7.3,0.0,0.0,6528.58,629.36,23.21,5571.26,549.55,452.0,85.25,3.5,-0.82,-6.2,89.9,18.5,386,711.1,49.6,22.58,35.35,21.73,15.91,174.58,2,0.0908675799086758,0.039269406392694,0.1050228310502283,0.6977168949771689,0.0593607305936073,0.517,0.0680262208558565,0.4924383675160555,0.556385362210605,3.770459441106359,6.587867636800241,3.942614460327325,8.056306306306306,0.0522063393412057,0.0546923555003107,0.0598715558317795,0.057799875699192,0.0609073958980733,0.059457219805262,0.0665009322560596,0.0781023409985498,0.0741661487466335,0.0708514605344934,0.0650507561632483,0.0623575719908846,0.0706442925212347,0.059457219805262,0.0472343070229956,0.0213383053656515,0.0180236171535114,0.1073170731707317
981,981,1402000,48.5,0.0,3755,93.1,84.2,80.8,72.3,0.3,28.0,321.9,3.11,0.73,3755,2175,83,12.7,1491.74,117.0,111.0,5.2,0.0,0.0,5385.64,736.68,6.93,5001.57,666.37,708.0,95.31,4.4,-6.21,-3.0,89.9,18.5,386,711.1,49.6,22.58,35.35,21.73,15.91,174.58,2,0.0806499261447562,0.0505169867060561,0.1453471196454948,0.6392909896602659,0.0649926144756277,0.524,0.0960738300896222,0.492076175256359,0.5531983285117326,3.881563797943437,6.96419413859206,4.081369023838061,9.686623376623375,0.0551338393927287,0.0554001864429351,0.051538154214942,0.0560660540684511,0.059794912771341,0.0633905979491277,0.0652550273005726,0.073112265281662,0.0679184978026368,0.0632574244240245,0.0668531096018111,0.06805167132774,0.0733786123318684,0.0583300039952057,0.0464775602610201,0.026102010920229,0.0269010520708483,0.0463968410661401
982,982,1403000,782.3,100.0,1152,99.1,98.3,98.0,90.4,93.8,30.8,396.6,2.52,0.63,17273,3164,154,9.7,47.0,330.0,386.0,7.3,23.55,3.01,5574.23,1304.65,105.09,5604.27,275.91,1244.0,128.27,4.6,0.46,-2.5,85.2,16.3,270,717.8,55.0,18.53,35.54,24.45,16.95,262.85,1,0.1893004115226337,0.0702925147369591,0.1091091091091091,0.5233010788566345,0.0748526304081859,0.606,0.4305290767713805,0.5220285995484282,0.6835519372832806,6.662238298691035,27.969626382917596,6.730156892259596,2.136363636363636,0.0636253111792971,0.0607885138655705,0.0636832050020262,0.0536096798471603,0.0472992531696867,0.0637989926474845,0.073640942511434,0.082209228275343,0.0856249638163608,0.0673884096566896,0.0486887049151855,0.0494992184333931,0.0663463208475655,0.0641463555838592,0.0499044751924969,0.0254153881780813,0.0193365367915243,0.0925707547169811
983,983,1403000,299.2,100.0,1531,93.6,89.7,86.7,79.5,52.2,30.3,342.3,2.92,0.69,4593,5147,159,19.6,386.0,101.0,122.0,8.2,0.0,0.0,6607.3,930.86,46.68,5476.05,296.78,1061.0,91.03,4.5,-3.25,-1.1,85.2,16.3,270,717.8,55.0,18.53,35.54,24.45,16.95,262.85,1,0.120675105485232,0.0548523206751054,0.1687763713080168,0.5987341772151898,0.0426160337552742,0.603,0.4179809160399949,0.5070759851948617,0.6234807344194466,5.7011122461003225,17.297398648351724,5.977574569997823,25.73333333333333,0.0550838232092314,0.0509470934030045,0.0516002612671456,0.0557369910733725,0.0563901589375136,0.0635750054430655,0.0653167864141084,0.0742434138907032,0.0814282603962551,0.0740256912693228,0.0655345090354887,0.0583496625299368,0.0714130198127585,0.0707598519486174,0.0485521445678205,0.0302634443718702,0.0145874156324842,0.0913884007029877
984,984,1403000,62.0,0.0,2488,97.9,81.6,77.2,75.7,27.3,30.7,327.4,3.05,0.72,4976,3323,147,7.9,1159.03,82.0,115.0,6.7,1.0,1.61,6347.86,771.24,1.68,6151.39,1450.74,940.0,92.29,5.6,1.79,-3.8,85.2,16.3,270,717.8,55.0,18.53,35.54,24.45,16.95,262.85,2,0.0626971608832807,0.0512618296529968,0.0946372239747634,0.7429022082018928,0.0315457413249211,0.537,0.1482710404226306,0.4885450160771704,0.6156429942418427,4.127134385045092,7.874007874011811,3.1016881028938905,14.487875,0.0598874598070739,0.047628617363344,0.0610932475884244,0.0596864951768488,0.067524115755627,0.0743569131832797,0.0691318327974276,0.0689308681672025,0.0715434083601286,0.0667202572347266,0.0679260450160771,0.0544614147909967,0.0610932475884244,0.0518488745980707,0.0403938906752411,0.0295418006430868,0.0229099678456591,0.0656814449917898
985,985,1403000,98.1,0.0,13321,96.4,90.2,87.5,79.0,53.0,32.5,306.7,3.26,0.7,3330,5087,129,16.0,2135.2,233.0,261.0,6.3,0.0,0.0,5856.35,1019.28,9.33,5575.01,884.73,565.0,69.95,2.2,1.81,4.1,85.2,16.3,270,717.8,55.0,18.53,35.54,24.45,16.95,262.85,2,0.1086474501108647,0.0652518213493823,0.1346214760848907,0.6259106746911625,0.0445042762115932,0.502,0.0080000426670763,0.5043915621950305,0.6398317813157104,4.585987366571318,9.904544411531509,1.357705877937092,15.7,0.0679378425043164,0.068613467457398,0.0716162450266496,0.0645597177389084,0.0573530515727047,0.0645597177389084,0.0664364537196907,0.0809248554913294,0.0823511748367239,0.0711658283912619,0.0542001351249906,0.0563020794234667,0.0570527738157796,0.0484197883041813,0.0355078447563996,0.0203438180316793,0.0144133323324074,0.0706521739130434
986,986,1403000,72.6,0.0,3312,97.9,81.5,79.6,78.1,37.2,29.6,282.7,3.54,0.78,6623,4129,144,15.1,2568.6,106.0,133.0,6.1,0.0,0.0,5872.02,675.79,5.21,5146.58,807.58,887.0,94.44,2.1,3.17,-0.2,85.2,16.3,270,717.8,55.0,18.53,35.54,24.45,16.95,262.85,2,0.0507314036725801,0.0485527544351073,0.1064425770308123,0.7541238717709305,0.0261437908496732,0.489,-0.0440071007288324,0.4976596708440284,0.6383981154299175,4.28496492183075,8.520563361656317,2.631888872112336,28.226373626373626,0.0788162464140117,0.0674920730786652,0.0579797674769741,0.0558659217877094,0.0629624037445266,0.0774573456137702,0.0739845991242639,0.0806281141476672,0.065982183300619,0.0649252604559867,0.0558659217877094,0.0526951532538124,0.0549599879208817,0.0487694398308923,0.0362373546731088,0.0202325230258191,0.021440434848256,0.0598052851182197
987,987,1403000,60.6,0.0,0,89.6,85.3,82.8,81.2,27.6,27.3,292.6,3.42,0.81,663,5303,153,11.9,2089.0,81.0,113.0,6.0,0.0,0.0,5744.86,787.12,0.0,5207.01,388.59,605.0,82.67,3.8,-1.5,-4.3,85.2,16.3,270,717.8,55.0,18.53,35.54,24.45,16.95,262.85,2,0.0710639968590498,0.0585001963093835,0.1177856301531213,0.6980761680408324,0.0384766391833529,0.611,0.4515176155531489,0.5031091011871114,0.6119120775230442,4.104294893075269,7.784600182411426,3.895949388128723,23.738636363636363,0.069719238741285,0.0593555681175805,0.0559638213680045,0.0587902769926512,0.0651969097418503,0.0746184284906727,0.0798944789900131,0.0725456943659317,0.0704729602411908,0.0672696438665912,0.0587902769926512,0.059543998492557,0.0631241756171094,0.050687770868664,0.0348596193706425,0.0194083286225739,0.0182777463727152,0.0828025477707006
988,988,1403000,37.8,0.0,3291,89.8,83.8,82.6,72.5,15.2,33.3,352.9,2.83,0.67,2194,3627,125,17.3,2102.2,119.0,147.0,6.9,0.52,1.37,5967.79,652.22,7.86,5781.01,884.57,724.0,95.37,6.5,-3.19,-7.3,85.2,16.3,270,717.8,55.0,18.53,35.54,24.45,16.95,262.85,2,0.058046683046683,0.0383906633906633,0.0982800982800982,0.7469287469287469,0.0411547911547911,0.58,0.3227733922630508,0.4848070495290185,0.5829074889867841,3.632309102625542,6.148170459575759,5.463081130355515,12.012571428571428,0.050744454573078,0.0528714676390155,0.0549984807049529,0.0578851412944393,0.0595563658462473,0.0682163476147067,0.0653296870252203,0.0660893345487693,0.063050744454573,0.071254937708903,0.0674567000911577,0.0700395016712245,0.068824065633546,0.0583409298085688,0.0428441203281677,0.0287146763901549,0.0262838043147979,0.0729281767955801
989,989,1403000,54.8,0.0,4672,93.6,76.7,70.2,67.0,29.1,31.6,326.6,3.06,0.73,4672,3630,83,16.0,1112.0,64.0,85.0,5.5,0.0,0.0,6467.24,734.25,17.09,6657.75,1694.12,826.0,91.97,4.7,-3.4,-3.6,85.2,16.3,270,717.8,55.0,18.53,35.54,24.45,16.95,262.85,2,0.0613390928725701,0.0488120950323974,0.1053995680345572,0.7412526997840173,0.0298056155507559,0.529,0.1161303378418818,0.492722602739726,0.6246357615894039,4.00369019395397,7.402702209328699,2.991438356164384,13.08235294117647,0.0633561643835616,0.0637842465753424,0.0554366438356164,0.0580051369863013,0.058861301369863,0.0689212328767123,0.0657106164383561,0.0759845890410959,0.0693493150684931,0.067208904109589,0.0603595890410958,0.0590753424657534,0.0674229452054794,0.0502996575342465,0.0436643835616438,0.0258989726027397,0.0229023972602739,0.0627240143369175
990,990,1403000,64.6,0.0,4141,93.5,76.0,73.3,55.0,27.9,30.0,320.7,3.12,0.75,4141,3004,97,12.6,1102.89,83.0,86.0,7.0,0.0,0.0,5846.08,500.63,0.79,6289.82,1313.52,722.0,83.72,4.1,1.69,1.4,85.2,16.3,270,717.8,55.0,18.53,35.54,24.45,16.95,262.85,2,0.033590308370044,0.0435022026431718,0.1062775330396475,0.7758810572687225,0.0253303964757709,0.499,-0.0040000053333461,0.5003622313450857,0.5757481296758105,4.168214410788556,8.037412518964047,2.4192224100458826,17.23265625,0.0724462690171456,0.066167592368993,0.0697899058198502,0.0584399903404974,0.0618208162279642,0.081622796425984,0.0751026322144409,0.0693069306930693,0.0738951943974885,0.0603718908476213,0.0521613136923448,0.0538517266360782,0.0601304032842308,0.0478145375513161,0.0340497464380584,0.0205264428881912,0.0171456170007244,0.0751708428246013
991,991,1403000,138.4,41.5,5335,95.9,91.6,88.2,75.5,59.2,30.1,327.8,3.05,0.68,2668,3661,122,14.0,1380.0,183.0,245.0,6.8,0.78,0.56,5562.19,904.5,19.64,5526.51,965.34,959.0,96.4,3.8,-1.22,-1.3,85.2,16.3,270,717.8,55.0,18.53,35.54,24.45,16.95,262.85,3,0.1135321100917431,0.0598241590214067,0.0942278287461773,0.6697247706422018,0.0452981651376146,0.5329999999999999,0.1321921664969469,0.5049671977507029,0.6297265160523187,4.93014804318357,11.764352935882194,4.254076850984068,17.92207792207792,0.0614807872539831,0.0666354264292408,0.0633552014995314,0.0563261480787254,0.0534208059981255,0.0669165885660731,0.0714151827553889,0.0844423617619493,0.0758200562324273,0.0633552014995314,0.0588566073102155,0.0599812558575445,0.0697282099343955,0.0548266166822867,0.0374882849109653,0.0211808809746954,0.0176194939081537,0.0804416403785489
992,992,1403000,83.6,0.0,2642,92.2,86.3,82.4,79.9,37.9,30.8,324.5,3.08,0.72,3963,3553,147,12.0,2321.8,90.0,127.0,4.7,0.0,0.0,5855.93,781.96,2.11,5783.54,763.42,889.0,104.57,5.0,-2.26,-5.0,85.2,16.3,270,717.8,55.0,18.53,35.54,24.45,16.95,262.85,2,0.0709275136399064,0.0511821252273317,0.0862561704338789,0.7513639906469213,0.0288386593920498,0.462,-0.1522936690800455,0.5042896795357052,0.6141124586549063,4.426043520090656,9.143303560529969,5.617840020186727,24.44,0.0686348725712843,0.0594246782740348,0.0633358566742366,0.0553873328286651,0.0604340146353772,0.0643451930355791,0.0702750441584658,0.0807469089073933,0.0696442089326268,0.0596770123643704,0.0600555134998738,0.0590461771385314,0.0682563714357809,0.0590461771385314,0.0360837749179914,0.0219530658591975,0.0214483976785263,0.0582627118644067
993,993,1403000,47.5,0.0,7185,94.4,79.7,76.9,74.7,0.3,30.1,313.4,3.19,0.77,3593,3424,97,20.0,2895.0,90.0,115.0,4.8,0.0,0.0,5937.85,698.23,1.35,5463.87,881.39,703.0,91.96,4.6,-8.03,-2.4,85.2,16.3,270,717.8,55.0,18.53,35.54,24.45,16.95,262.85,2,0.0440321240653558,0.0465245084464137,0.0930490168928274,0.774023816117419,0.0346164497369149,0.457,-0.1724259290397305,0.5103688239387613,0.6253424657534247,3.8607297110405954,6.892024376045111,2.720528879610299,19.04605263157895,0.0597077244258872,0.0584551148225469,0.0576200417536534,0.0535838552540013,0.0599860821155184,0.0702853166318719,0.0693110647181628,0.0778009742519137,0.0676409185803757,0.059429366736256,0.0602644398051496,0.0659707724425887,0.0619345859429366,0.0569241475295755,0.0432846207376478,0.029366736256089,0.0235212247738343,0.0341786108048511
994,994,1403000,43.4,0.0,2572,97.6,89.8,88.6,68.3,1.1,37.8,406.3,2.46,0.58,2572,3250,81,25.4,2662.72,72.0,120.0,6.3,0.0,0.0,5046.06,668.23,7.82,4887.55,205.99,949.0,90.34,3.7,-2.72,-1.6,85.2,16.3,270,717.8,55.0,18.53,35.54,24.45,16.95,262.85,2,0.1207307386814932,0.0603653693407466,0.1465448768864178,0.5881652104845115,0.0643367752184273,0.5539999999999999,0.2168457347272194,0.5021384136858476,0.5943484353106026,3.770459441106359,6.587867636800241,4.027216174183515,22.56542372881356,0.0563763608087091,0.0561819595645412,0.051905132192846,0.0513219284603421,0.0625972006220839,0.0583203732503888,0.072706065318818,0.0664852255054432,0.0657076205287713,0.0715396578538102,0.0740668740279937,0.0655132192846034,0.062402799377916,0.0592923794712286,0.0501555209953343,0.0248833592534992,0.025660964230171,0.0779944289693593
995,995,1403000,90.9,47.8,1590,91.6,86.5,79.9,75.7,42.1,27.9,319.7,3.13,0.73,7951,2746,127,17.3,1086.5,163.0,193.0,7.7,0.69,0.75,5753.29,711.75,9.43,5230.5,553.61,749.0,92.67,5.4,-3.37,-5.7,85.2,16.3,270,717.8,55.0,18.53,35.54,24.45,16.95,262.85,3,0.0645569620253164,0.0475949367088607,0.1010126582278481,0.7331645569620253,0.0379746835443038,0.476,-0.096073830089622,0.4996855741416174,0.6139947940591027,4.509760001183433,9.534149149242422,3.3549239089422715,12.488505747126435,0.0677902150672871,0.0597409130926927,0.057351276568985,0.057351276568985,0.0611243868695761,0.0627594013331656,0.0703056219343478,0.0726952584580555,0.0669098226638158,0.0620047792730474,0.0611243868695761,0.0698025405609357,0.0660294302603446,0.0616274682429883,0.0401207395296189,0.0199974845931329,0.020500565966545,0.0835734870317002
996,996,1404000,545.5,100.0,1964,99.1,98.3,97.7,86.6,14.8,27.2,427.5,2.34,0.63,8837,2630,102,23.8,114.6,468.0,449.0,9.0,43.21,7.92,4972.73,931.68,53.93,4860.85,482.0,934.0,105.83,3.9,-6.19,-4.1,84.0,20.7,322,825.6,74.6,17.64,35.53,21.83,20.54,114.21,1,0.2650699988429943,0.0577345828994562,0.0923290524123568,0.4521578155732963,0.1219483975471479,0.585,0.343333327001158,0.5309494172230395,0.5945157130251816,6.301702805273125,23.355941428253324,5.672060654068122,3.58125,0.0405680660857757,0.0451510693674323,0.0475274414394025,0.0446418467805816,0.046905058277696,0.0553355211044472,0.0617856738712232,0.0811361321715514,0.0777413149258798,0.0714609030213873,0.0629738599072083,0.0617856738712232,0.0850401720040737,0.0785900192372977,0.0660291954283127,0.0302138734864773,0.0221228923842933,0.1147392290249433
997,997,1404000,43.8,0.0,0,92.5,79.7,76.0,77.1,1.4,28.2,331.4,3.02,0.73,2367,3266,88,10.3,2467.54,427.0,323.0,10.4,0.0,0.0,5312.89,578.16,6.73,5104.7,538.16,426.0,75.26,3.5,-6.91,1.5,84.0,20.7,322,825.6,74.6,17.64,35.53,21.83,20.54,114.21,2,0.1433021806853582,0.0478971962616822,0.1160436137071651,0.6033878504672897,0.077297507788162,0.501,0.0040000053333461,0.4997465359918892,0.5285858585858586,3.779633817382401,6.618156843109719,1.5940351470091247,9.10531365313653,0.0471443055086177,0.0490030415680973,0.0625211220006759,0.0536498817167962,0.0593950659006421,0.058972625887124,0.0672524501520784,0.0806015545792497,0.0756167624197364,0.0776444744846231,0.0675904021628928,0.0638729300439337,0.0688577222034471,0.0566914498141263,0.046637377492396,0.0248394727948631,0.0206150726596823,0.127892030848329
998,998,1404000,37.9,0.0,0,92.6,87.4,82.5,62.7,1.9,28.1,313.0,3.2,0.74,1711,4535,92,16.4,128.0,84.0,86.0,8.7,0.0,0.0,4903.63,502.43,3.13,4581.33,110.12,434.0,76.98,2.6,-22.48,-4.6,84.0,20.7,322,825.6,74.6,17.64,35.53,21.83,20.54,114.21,2,0.045425048669695,0.035691109669046,0.1609344581440623,0.7008436080467229,0.0441271901362751,0.524,0.0960738300896222,0.5008766803039159,0.5450204638472033,3.634951112088381,6.156297588648554,2.950321449444769,1.4222222222222225,0.0461718293395675,0.0447106954997077,0.0464640561075394,0.0406195207481005,0.0464640561075394,0.0572764465225014,0.0715955581531268,0.070426651081239,0.0622443015780245,0.0607831677381648,0.0689655172413793,0.0707188778492109,0.0853302162478083,0.0642898889538281,0.0590298071303331,0.0333138515488018,0.0315604909409701,0.0962343096234309
999,999,1404000,61.5,31.6,1941,95.5,89.7,85.1,84.9,0.9,29.1,322.9,3.1,0.72,2911,4051,76,12.0,260.2,111.0,129.0,7.0,2.01,3.26,5198.89,641.2,4.2,5332.28,947.34,643.0,77.67,4.1,-8.56,0.9,84.0,20.7,322,825.6,74.6,17.64,35.53,21.83,20.54,114.21,3,0.0655913978494623,0.0422939068100358,0.1985663082437276,0.6512544802867384,0.0336917562724014,0.493,-0.028001829548493,0.5163174166952937,0.571832693473429,4.119037174812473,7.842193570679061,5.160597732737891,2.7389473684210524,0.0434558570937822,0.0515286843009275,0.0534180693919615,0.0504981106149089,0.052559257986946,0.0638955685331501,0.0685331501202336,0.071281346616283,0.0705942974922707,0.0716248711782892,0.0625214702851253,0.0680178632772243,0.0771212641703881,0.0650979045001717,0.0535898316729646,0.0293713500515286,0.0249055307454483,0.0605263157894736
1000,1000,1404000,37.3,0.0,0,95.0,79.8,74.8,63.3,0.4,27.9,333.3,3.0,0.73,2374,3592,97,13.7,891.0,164.0,137.0,10.5,0.71,1.9,5370.05,505.76,1.52,5069.23,131.98,507.0,88.4,3.0,-2.95,-4.0,84.0,20.7,322,825.6,74.6,17.64,35.53,21.83,20.54,114.21,2,0.081013916500994,0.0477137176938369,0.1669980119284294,0.6436381709741551,0.0566600397614314,0.473,-0.1081051600494294,0.5017906045923741,0.5044422507403751,3.6189933266497696,6.107372593840988,3.1314514430166422,7.015748031496063,0.0488729724036233,0.0484516536760059,0.0522435222245628,0.0530861596797977,0.060459237413103,0.0720455024225826,0.0653044027807036,0.073309458605435,0.0724668211502001,0.0762586896987571,0.0653044027807036,0.0648830840530861,0.0703602275121129,0.0562460501369285,0.0520328628607541,0.0252791236570465,0.0231725300189593,0.1310679611650485
1001,1001,1405000,1226.6,100.0,2748,98.1,97.3,97.2,83.7,83.6,39.6,412.5,2.42,0.56,16486,1682,100,12.1,80.63,133.0,109.0,2.6,24.55,2.0,6003.27,2249.05,14.94,6233.99,562.94,987.0,116.43,3.8,-1.64,3.1,104.3,21.7,294,700.5,37.0,32.39,35.2,14.83,12.55,227.16,1,0.35433408336012,0.0649308903889424,0.0678238508518161,0.3453337619200686,0.1460409300332154,0.659,0.6588410572189906,0.5314812568239718,0.7392193893610324,7.112001393191883,35.022849684170474,3.581766347203688,6.202307692307692,0.0424602693194225,0.0551983501152493,0.0565934732500303,0.0477981317481499,0.0423389542642241,0.0502850903797161,0.0575639936916171,0.0774596627441465,0.0818270047312871,0.0789761009341259,0.0644182943103239,0.0631444862307412,0.0724857454810141,0.0741234987261919,0.0527113914836831,0.0312992842411743,0.0251122164260584,0.0385164051355206
1002,1002,1405000,382.2,100.0,1291,99.0,99.0,98.8,78.8,89.7,57.9,397.7,2.51,0.46,1936,6240,386,27.0,180.52,15.0,19.0,1.7,24.68,6.46,9642.73,3696.85,14.19,10875.37,3396.82,1331.0,199.7,3.1,-12.28,7.2,104.3,21.7,294,700.5,37.0,32.39,35.2,14.83,12.55,227.16,1,0.4183714400320898,0.0421179302045728,0.0517448856799037,0.2996389891696751,0.1756919374247894,0.772,1.2196389210703356,0.5268595041322314,0.8096774193548387,5.945944031806173,19.54993606127652,9.803202479338845,18.052,0.0382231404958677,0.0485537190082644,0.0573347107438016,0.0526859504132231,0.0482954545454545,0.0377066115702479,0.0459710743801652,0.0544938016528925,0.0676652892561983,0.0728305785123966,0.0699896694214876,0.0710227272727272,0.0785123966942148,0.0816115702479338,0.071797520661157,0.0397727272727272,0.03125,0.0183150183150183
1003,1003,1405000,73.4,0.0,5528,94.0,85.7,82.9,76.7,17.1,30.6,319.6,3.13,0.72,1843,3247,144,10.7,13.0,30.0,42.0,2.2,0.0,0.0,5506.24,909.82,15.42,5519.06,320.03,557.0,91.14,3.1,-1.81,7.8,104.3,21.7,294,700.5,37.0,32.39,35.2,14.83,12.55,227.16,2,0.144606874753062,0.0719083366258395,0.1145792177005136,0.5602528644804425,0.0806005531410509,0.5539999999999999,0.2168457347272194,0.4967438494934877,0.6144118348842759,4.29592393562047,8.567379996241558,4.392547033285094,0.1710526315789473,0.0596960926193921,0.0660274963820549,0.0622286541244573,0.0530028943560057,0.0522793053545586,0.0569826338639652,0.064218523878437,0.0795947901591895,0.0879160636758321,0.0732633863965267,0.0636758321273516,0.0557163531114327,0.0615050651230101,0.0578871201157742,0.0426917510853835,0.0262301013024602,0.0177279305354558,0.0257575757575757
1004,1004,1405000,489.2,64.0,3284,97.6,96.4,96.0,89.1,82.7,35.3,407.4,2.45,0.61,10508,1463,173,11.7,450.0,408.0,348.0,2.5,19.18,3.92,7099.6,1572.18,96.62,7214.12,1505.62,921.0,103.94,4.5,0.96,18.5,104.3,21.7,294,700.5,37.0,32.39,35.2,14.83,12.55,227.16,3,0.2755673801749506,0.0651025920103196,0.142217922360624,0.3566332083686056,0.144112548877333,0.643,0.5884089424579804,0.5200799390940236,0.7035723334177857,6.192771403813017,22.117866081518805,5.335363532546631,4.205607476635514,0.0646174343357442,0.0668823753330795,0.0650361629234868,0.0479253901789113,0.0457365816520746,0.0544156832889227,0.0711648267986296,0.0936619718309859,0.0929577464788732,0.077883517320137,0.0563189950513894,0.0490483441187666,0.0590787971069661,0.0563570612866387,0.0414350970688998,0.0226303768557289,0.0184621240959269,0.0339595375722543
1005,1005,1405000,234.0,0.0,6470,97.0,93.6,93.2,78.9,56.4,35.5,338.2,2.96,0.63,6470,2276,118,17.4,325.69,90.0,76.0,2.2,16.27,6.96,8002.74,1183.84,57.71,7421.28,1359.28,938.0,104.02,3.1,0.47,10.2,104.3,21.7,294,700.5,37.0,32.39,35.2,14.83,12.55,227.16,2,0.2647104729202434,0.0668019353831746,0.0874044014359294,0.4429530201342282,0.1159669111908849,0.551,0.2047119214106603,0.5149149922720248,0.6818899294959486,5.455321115357702,15.297058540778355,3.715842349304482,5.921636363636364,0.058887171561051,0.0654559505409582,0.0662287480680061,0.0508500772797527,0.0502318392581143,0.0542503863987635,0.0675425038639876,0.0820710973724884,0.087403400309119,0.0765069551777434,0.0615146831530139,0.0584234930448222,0.063678516228748,0.0610510046367851,0.0411901081916537,0.0208655332302936,0.0163833075734157,0.0193298969072164
1006,1006,1405000,97.3,0.0,10257,97.0,93.8,93.2,80.7,52.9,43.9,367.1,2.72,0.55,10257,825,59,14.5,878.7,81.0,70.0,2.5,0.95,0.97,6385.73,1433.24,87.44,5886.42,328.0,700.0,83.77,3.1,-0.3,25.3,104.3,21.7,294,700.5,37.0,32.39,35.2,14.83,12.55,227.16,2,0.2400852878464818,0.0692963752665245,0.1049040511727078,0.4245202558635394,0.1400852878464819,0.614,0.4641575586823115,0.5015111631081213,0.6803337649259099,4.577798989191959,9.864076236526156,2.181144584186409,8.289622641509434,0.0604465243248513,0.0674661206980598,0.073803256312762,0.053231939163498,0.0487471970361704,0.052354489616847,0.0630788729648045,0.0844301452666471,0.0971044164960514,0.0852101004192259,0.0625914009944428,0.0544018718923661,0.0581066588671151,0.0558642878034513,0.0368528809593448,0.017743979721166,0.0144291703227064,0.0391666666666666
1007,1007,1406000,59.1,0.0,3176,98.1,91.9,91.1,82.4,77.0,33.6,336.3,2.97,0.68,3176,4676,89,17.6,74.87,33.0,31.0,1.7,0.74,1.26,6252.28,729.88,167.48,6097.68,980.61,1121.0,105.18,3.9,-4.24,-4.4,92.1,11.6,251,822.8,52.8,19.63,36.13,22.4,17.17,240.0,2,0.0668576886341929,0.0709964979305953,0.2929003502069404,0.5011142948105699,0.0579433301496338,0.583,0.3351009645516907,0.5093686033695481,0.6061532581693101,4.079230924412053,7.687652437513028,1.2856243111321053,0.6932407407407408,0.0495984884270193,0.0514879546528105,0.0519603212092583,0.0514879546528105,0.0536923319162336,0.0609352857817666,0.057471264367816,0.0653440403086128,0.0803023145961265,0.0711698945048023,0.0697527948354589,0.0655014958274287,0.0684931506849315,0.0692804282790111,0.0529050543221539,0.0321209258384506,0.0269248937175248,0.0162980209545983
1008,1008,1406000,53.7,0.0,3598,89.0,86.5,83.7,63.3,51.2,30.3,334.1,2.99,0.73,2399,4911,109,16.4,337.22,29.0,33.0,1.5,0.45,0.83,5496.47,591.36,34.03,4826.4,297.07,618.0,88.26,4.2,-7.06,-1.7,92.1,11.6,251,822.8,52.8,19.63,36.13,22.4,17.17,240.0,2,0.06002331002331,0.0667249417249417,0.2438811188811188,0.5699300699300699,0.0448717948717948,0.534,0.136210204834549,0.5052807115063924,0.5755371900826446,3.983413001514819,7.328028384224504,3.490272373540856,2.5165671641791048,0.0505836575875486,0.0486381322957198,0.0472484713729849,0.0540578098943857,0.0590605892162312,0.0630906058921623,0.0585047248471373,0.0647581989994441,0.0715675375208449,0.0715675375208449,0.0710116731517509,0.0621178432462479,0.075041689827682,0.0719844357976653,0.0533629794330183,0.0264035575319622,0.0290439132851584,0.0187891440501043
