,county_code,population_total,population_density,urbanization_rate,population_per_pharmacy,installations_watersupply,installations_toilet,installations_bathroom,installations_central_heating,installations_network_gas,appartment_area_per_person,appartments_per_1000_persons,persons_per_appartment,persons_per_room,persons_per_library,library_books_per_1000_persons,library_readers_per_1000_persons,library_loans_per_reader,forests_area,unemployed_f,unemployed_m,unemployment_rate,bicycle_paths_per_100km2,bicycle_paths_per_10k_persons,revenues_per_capita,revenues_per_capita_PIT,revenues_per_capita_CIT,expenditures_per_capita,investment_expenditures_per_capita,children_3_5_in_kindergartens,net_scholarization,marriages_per_1000_persons,birthrate_per_1000_persons,net_migrations_per_1000_persons,average_wage_relative,doctors_per_1000_persons,cars_per_1000_persons,motorcycles_per_1000_persons,education_share_higher,education_share_secondary,education_share_vocational,education_share_primary,tourits_per_1000_persons,Longitude,Latitude,partitions,min_dist,no_loc_in10km,type_of_municipality,PO_percent,Konfederacja_percent,PSL_percent,PIS_percent,SLD_percent,y,population_total_f_ratio_total,frekwencja_wyborcza,population_density_log,population_density_sqrt,revenues_per_capita_PIT_log,SLD_percent_sqrt,healthcare_advices_ratio_total,forests_area_ratio_area_km2,population_0_4_total_percent,population_5_9_total_percent,population_10_14_total_percent,population_15_19_total_percent,population_20_24_total_percent,population_25_29_total_percent,population_30_34_total_percent,population_35_39_total_percent,population_40_44_total_percent,population_45_49_total_percent,population_50_54_total_percent,population_55_59_total_percent,population_60_64_total_percent,population_65_69_total_percent,population_70_74_total_percent,population_75_79_total_percent,population_80_84_total_percent,unemployed_over_50_ratio_population_50_60,beds_in_hospitals_ratio_population,percent_over_60,percent_under_18,percent_over_60_squared,cars_per_1_persons,persons_running_business_per_1_person,entities_registered_per_1_persons
916,1214000,3553,74.2,0.0,3553,96.8,93.3,88.4,75.6,0.9,31.8,277.8,3.6,0.73,3553,3304,69,6.1,28.6,34.0,31.0,3.2,0.0,0.0,9206.44,363.98,0.95,8977.61,3432.77,902.0,93.33,5.4,-5.64,1.4,83.9,15.0,748.9,54.2,14.51,33.17,29.36,18.56,62.83,20.3047431428755,50.2775630273422,1.0,9.49,1.0,2,0.01825047199496539,0.0289490245437382,0.3568281938325991,0.5770925110132159,0.018879798615481436,0.25334643304410004,0.4959189417393752,0.5659649122807018,4.3067641501733345,8.613942186943213,5.897098921072261,0.1374037794803383,3.348719392063045,0.5958333333333333,0.047283985364480724,0.05460174500422178,0.061638052350126656,0.05685336335491134,0.05460174500422178,0.06614128905150576,0.06811145510835913,0.08133971291866028,0.07205178722206586,0.06614128905150576,0.05797917253025612,0.05291303124120462,0.06839290740219532,0.06051224317478188,0.05009850830284267,0.030678300028145228,0.02476780185758514,0.02030456852791878,0.003811973807296539,0.23444976076555024,0.2203771460737405,0.05496669032302374,0.7489,0.06557838446383338,0.0861
917,1214000,15845,158.4,37.6,3169,97.5,95.1,94.0,82.4,13.7,31.4,337.2,2.97,0.68,3961,2853,80,11.0,20.0,205.0,236.0,4.7,0.2,0.13,5863.6,741.18,10.45,5999.48,1441.75,819.0,108.02,4.2,-2.46,-2.3,83.9,15.0,748.9,54.2,14.51,33.17,29.36,18.56,62.83,20.3437179665915,50.200001319655,1.0,3.79,1.0,3,0.10909337308578398,0.06572706328770836,0.168315489903781,0.5930342864886841,0.06382978723404255,0.32277339226305085,0.5144840643736195,0.5677174325864034,5.0651234793803255,12.58570617804182,6.608243510776777,0.25264557631995566,5.3810665825181445,0.2,0.04891132849479331,0.04802776901230672,0.051246449984222155,0.045755758914484065,0.05724203218680972,0.06210160934048596,0.06797096875986115,0.07750078889239508,0.08153991795519092,0.07308299147996214,0.0656989586620385,0.0598295992426633,0.06910697380877248,0.06664562953613128,0.05414957399810666,0.029346797096875987,0.022467655411801832,0.042735042735042736,0.003811973807296539,0.24171662985168824,0.19394130640580626,0.05842692914685806,0.7489,0.08355948248658883,0.1124
918,1214000,3271,56.4,0.0,3271,97.3,88.7,85.2,71.7,1.0,32.2,310.0,3.23,0.7,1636,5670,139,9.0,15.0,49.0,36.0,4.4,0.0,0.0,5339.55,482.52,11.4,4914.28,415.1,868.0,85.76,5.5,-3.36,-2.8,83.9,15.0,748.9,54.2,14.51,33.17,29.36,18.56,62.83,20.2081830700778,50.2619870231536,1.0,9.74,1.0,2,0.04686423156443832,0.052377670572019294,0.20537560303239144,0.658855961405927,0.03652653342522398,0.1724259290397304,0.4931213696117395,0.5404910223525101,4.032469158504013,7.5099933422074345,6.179022370697183,0.1911191602776236,4.984102720880465,0.25862068965517243,0.055029043106083766,0.047997554264750844,0.0528890247630694,0.05350045857535922,0.05992051360440232,0.05869764597982268,0.07428920819321308,0.0684805869764598,0.07734637725466219,0.07551207581779272,0.0623662488535616,0.06267196575970652,0.06267196575970652,0.061449098135126876,0.04555181901559156,0.02996025680220116,0.023540201773158055,0.03178484107579462,0.003811973807296539,0.22317334148578416,0.20941608070926324,0.04980634034993043,0.7489,0.06786915316416998,0.0908
919,1215000,5312,252.6,100.0,1328,98.7,98.3,97.1,85.2,1.6,31.0,347.1,2.88,0.65,5312,4833,177,18.8,444.0,52.0,52.0,3.3,0.0,0.0,8468.71,845.29,13.06,7428.01,3205.74,927.0,107.38,3.1,1.99,-1.8,81.2,18.1,589.0,43.9,16.45,32.29,28.06,18.6,405.52,19.835028200273,49.6533225004464,3.0,20.19,0.0,1,0.1784578696343402,0.08982511923688394,0.09181240063593005,0.5500794912559619,0.08982511923688394,0.42634269312971956,0.5225903614457831,0.6140139658078497,5.531807209916391,15.89339485446706,6.739679763745421,0.2997083903344782,3.2804969879518073,21.142857142857142,0.055346385542168676,0.055346385542168676,0.05609939759036144,0.05271084337349398,0.05289909638554217,0.061746987951807226,0.06946536144578314,0.0858433734939759,0.07341867469879518,0.06306475903614457,0.06193524096385542,0.06645331325301204,0.06908885542168675,0.06871234939759036,0.04499246987951807,0.020707831325301206,0.02390813253012048,0.02785923753665689,0.003907514173728559,0.22740963855421686,0.21950301204819278,0.05171514370735956,0.589,0.10353915662650602,0.1312
920,1215000,8992,325.2,100.0,999,97.7,96.5,95.4,79.9,10.0,32.5,367.8,2.72,0.64,2997,6410,270,14.9,711.0,162.0,146.0,5.8,17.36,5.34,6013.53,1102.02,43.73,6860.49,2310.01,1175.0,94.67,4.6,-4.67,-4.6,81.2,18.1,589.0,43.9,16.45,32.29,28.06,18.6,405.52,19.5778829291349,49.7366902306818,3.0,0.58,1.0,1,0.28301075268817205,0.08258064516129032,0.0875268817204301,0.4531182795698925,0.09376344086021506,0.5150945736855667,0.5177935943060499,0.6255829447035309,5.784440377673656,18.033302526159762,7.004900138368499,0.3062081658940778,5.310164590747331,25.392857142857142,0.04181494661921708,0.049154804270462635,0.051823843416370106,0.0498220640569395,0.05215747330960854,0.0635008896797153,0.06783807829181494,0.07584519572953737,0.07851423487544484,0.07406583629893239,0.06138790035587188,0.06661476868327403,0.07217526690391458,0.07195284697508897,0.04959964412811388,0.02869217081850534,0.023910142348754448,0.05994787141615986,0.003907514173728559,0.24633007117437722,0.19261565836298933,0.06067850396477375,0.589,0.10809608540925267,0.1509
921,1215000,8823,119.9,0.0,8823,99.3,96.8,93.1,80.1,0.5,27.0,262.0,3.82,0.79,1471,10392,201,14.3,2127.0,125.0,109.0,4.4,0.0,0.0,5542.67,717.8,2.64,5638.73,923.11,648.0,96.49,3.9,-1.8,-2.0,81.2,18.1,589.0,43.9,16.45,32.29,28.06,18.6,405.52,19.7122386410467,49.7776222690149,3.0,10.61,0.0,2,0.0973691347979387,0.08570653647952264,0.08787632221318145,0.6932465419039869,0.03580146460537022,0.0360038887560023,0.49960330953190524,0.5592993914205135,4.786658062033468,10.94988584415381,6.576190978713507,0.18921274958461498,3.3479542105859683,28.743243243243242,0.06290377422645359,0.06199705315652272,0.07265102572821036,0.060523631417885075,0.07117760398957271,0.06653065850617704,0.07831803241527825,0.0789980732177264,0.07151762439079679,0.06403717556386716,0.06120367222033322,0.059843590615436926,0.05633004646945483,0.04714949563640485,0.029921795307718463,0.0196078431372549,0.020401224073444406,0.03932584269662921,0.003907514173728559,0.17341040462427745,0.25807548452907175,0.030071168431955626,0.589,0.07877139295024368,0.0883
922,1215000,6821,84.7,0.0,6821,97.6,94.9,92.0,78.3,0.3,30.0,284.0,3.52,0.73,3411,5213,209,12.5,2728.6,69.0,59.0,3.0,0.0,0.0,6479.54,616.55,1.24,4994.41,327.86,812.0,95.85,3.8,-2.63,-2.9,81.2,18.1,589.0,43.9,16.45,32.29,28.06,18.6,405.52,19.7217276594977,49.6181406132583,3.0,16.18,0.0,2,0.086987270155587,0.07531824611032532,0.09264497878359264,0.6976661951909476,0.04738330975954738,-0.05201172208817951,0.4971411816449201,0.5369328833895763,4.439115601658009,9.20326029187483,6.424139422316539,0.21767707678932888,2.6752675560768218,33.68641975308642,0.05702976103210673,0.06172115525582759,0.06699897375751356,0.05878903386600205,0.07476909544055124,0.08209939891511508,0.07213018618970825,0.06714557982700484,0.07286321653716464,0.07286321653716464,0.06582612520158335,0.05996188242193227,0.04969945755754288,0.04222254801348776,0.03459903239994136,0.022723940771147925,0.02067145579827005,0.03496503496503497,0.003907514173728559,0.16991643454038996,0.24453892391144993,0.028871594726918626,0.589,0.0864975809998534,0.0984
923,1215000,11172,120.8,0.0,11172,98.3,95.5,92.5,79.6,17.5,27.9,275.0,3.64,0.78,2234,4776,170,12.8,2673.0,111.0,85.0,2.9,0.0,0.0,5587.95,553.79,3.2,5007.77,581.82,744.0,88.78,4.7,0.81,3.6,81.2,18.1,589.0,43.9,16.45,32.29,28.06,18.6,405.52,19.8244496570293,49.6577448808363,3.0,19.29,0.0,2,0.08223617581527243,0.06886773344136116,0.06866518128418067,0.7383026129228276,0.041928296536358114,-0.0800427076735365,0.5022377372001432,0.5791429566833121,4.794136285500715,10.99090533122727,6.31678555351352,0.20476400205201625,3.5704439670605086,29.054347826086957,0.06158252774794128,0.059613319011815255,0.06426781238811315,0.05925528105979234,0.06641604010025062,0.07080200501253132,0.07429287504475475,0.08333333333333333,0.0763515932688865,0.0631936985320444,0.057107053347654854,0.05531686358754028,0.057465091299677765,0.05191550304332259,0.03866809881847476,0.02121374865735768,0.02184031507339778,0.03184713375796178,0.003907514173728559,0.19110275689223058,0.24471894020766202,0.03652026369181098,0.589,0.08002148227712137,0.0908
924,1215000,15932,146.6,35.4,3186,98.7,97.4,95.4,80.0,3.2,30.7,319.9,3.13,0.69,2655,3370,89,16.1,4392.5,223.0,210.0,4.5,0.0,0.0,4896.22,820.79,10.24,4717.07,393.64,705.0,91.66,4.4,-3.74,-2.8,81.2,18.1,589.0,43.9,16.45,32.29,28.06,18.6,405.52,19.6911063988001,49.7093706716562,3.0,8.23,1.0,3,0.16405638214565388,0.07739493604802923,0.08117984860349778,0.6183764030279301,0.05899243017488906,0.14827104042263065,0.507908611599297,0.6136812969553183,4.987707789452551,12.10784869413225,6.710267291106422,0.24288357329158566,3.367436605573688,40.29816513761468,0.048769771528998244,0.05674114988701984,0.05950288727090133,0.05554858147125282,0.055234747677629925,0.06829023349234245,0.07073813708260106,0.07644991212653779,0.07356264122520713,0.07011046949535527,0.06577956314335928,0.06433592769269394,0.06433592769269394,0.05234747677629927,0.04356013055485815,0.02573437107707758,0.025295003766005523,0.0482392667631452,0.003907514173728559,0.21127290986693448,0.22056239015817222,0.04463624244364182,0.589,0.1036279186542807,0.1239
925,1215000,12005,105.5,0.0,12005,98.3,94.9,89.7,76.2,0.3,34.1,355.8,2.81,0.62,12005,2357,63,19.5,2098.0,144.0,141.0,4.0,0.0,0.0,4939.04,841.97,1.4,4980.1,399.87,662.0,93.44,4.4,-2.74,2.0,81.2,18.1,589.0,43.9,16.45,32.29,28.06,18.6,405.52,19.4813134278177,49.7199464809569,3.0,7.39,1.0,2,0.14467572681919835,0.07293996215379323,0.07207982109065887,0.6490624462411836,0.061242043695166004,0.2941017034861148,0.5112036651395252,0.6187467087941022,4.658710952916121,10.27131929208707,6.735744384153901,0.2474712987301073,2.8870470637234487,18.403508771929825,0.05622657226155769,0.05539358600583091,0.05872553102873802,0.050562265722615574,0.054477301124531446,0.060807996668054975,0.0770512286547272,0.08238234069137859,0.07680133277800916,0.06655560183256977,0.061640982923781756,0.06572261557684299,0.06605581007913369,0.05697625989171179,0.04306538942107455,0.024656393169512705,0.021907538525614327,0.04578155657292348,0.003907514173728559,0.21266139108704707,0.2209079550187422,0.04522486725907798,0.589,0.06788837984173261,0.0793
926,1215000,8891,69.0,0.0,8891,95.2,92.6,90.0,73.3,0.2,31.4,298.1,3.36,0.66,2964,3278,73,15.4,2854.29,127.0,132.0,4.9,0.0,0.0,5509.5,522.77,9.29,5561.45,921.45,613.0,92.08,5.3,-4.04,-1.8,81.2,18.1,589.0,43.9,16.45,32.29,28.06,18.6,405.52,19.5627432427631,49.6374996665448,3.0,10.64,0.0,2,0.14333175130517323,0.06264831514000949,0.07451352634076887,0.6587565258661604,0.060749881347887995,0.24522149244752528,0.49195815993701497,0.5751748251748252,4.23410650459726,8.306623862918075,6.2591415967829995,0.24647491017928783,1.1416038690810932,22.299140625,0.05106287256776516,0.055449330783938815,0.062197728039590595,0.05848610954898212,0.0619727814644022,0.06602181981779327,0.06872117872005398,0.07524462940051738,0.06995838488359014,0.07288269036103925,0.06489708694185131,0.06309751434034416,0.059948262287706666,0.05634911708469238,0.04273984928579462,0.026206276009447756,0.023394443819592846,0.04481546572934974,0.003907514173728559,0.20863794848723427,0.22719604094027668,0.04352979354896182,0.589,0.0836801259700821,0.1019
927,1215000,5481,139.8,0.0,5481,97.7,96.9,91.7,76.9,21.4,33.4,331.5,3.02,0.64,1370,6259,86,20.5,905.3,62.0,85.0,4.4,0.0,0.0,4734.28,795.83,4.43,4491.24,239.41,713.0,86.22,5.5,-4.01,0.2,81.2,18.1,589.0,43.9,16.45,32.29,28.06,18.6,405.52,19.5643736006624,49.7805766054405,3.0,5.52,1.0,2,0.19412844036697247,0.08403669724770642,0.09541284403669725,0.5772477064220184,0.049174311926605506,0.1683968173254614,0.5013683634373289,0.6151271753681392,4.94021282979971,11.823705003085962,6.679385595196329,0.22175281717850961,3.60554643313264,23.21282051282051,0.05199781061850027,0.05291005291005291,0.05309250136836344,0.05090311986863711,0.06130268199233716,0.06860062032475825,0.07717569786535304,0.07006020799124248,0.07462141944900566,0.06768837803320563,0.06805327494982667,0.06257982120051085,0.06568144499178982,0.053822295201605544,0.05236270753512133,0.02554278416347382,0.025177887246852763,0.04888268156424581,0.003907514173728559,0.22258711913884327,0.20890348476555373,0.04954502560652961,0.589,0.080277321656632,0.0952
928,1216000,11100,107.4,22.6,2775,95.4,92.5,88.1,75.1,60.9,27.4,283.8,3.52,0.77,3700,3192,131,13.8,2061.41,141.0,92.0,3.5,0.0,0.0,7210.92,598.08,1.77,7138.65,2026.45,659.0,95.57,4.7,2.62,-3.0,75.1,5.6,618.7,52.9,16.8,31.84,29.91,16.12,105.74,20.9319254902381,49.7771750548141,3.0,20.71,0.0,3,0.06009370543898961,0.04970462415970666,0.17437359951110207,0.6775310653900998,0.03829700550010185,-0.21684573472721988,0.5005405405405405,0.5634362233318202,4.676560182074764,10.363397126425292,6.393724524267198,0.19569620716841155,3.2797297297297296,20.013689320388348,0.06315315315315315,0.06108108108108108,0.06198198198198198,0.05252252252252252,0.06261261261261261,0.07207207207207207,0.0726126126126126,0.07594594594594595,0.0754954954954955,0.06297297297297297,0.0609009009009009,0.06027027027027027,0.056666666666666664,0.05315315315315315,0.0372972972972973,0.024954954954954953,0.026216216216216216,0.03271375464684015,0.000584309280946984,0.1982882882882883,0.23873873873873874,0.039318245272299324,0.6187,0.06585585585585585,0.0794
929,1216000,8796,126.1,0.0,8796,98.6,90.7,87.9,76.9,57.6,26.1,272.4,3.67,0.82,2199,3980,173,14.7,1392.52,127.0,81.0,3.9,0.0,0.0,5114.52,433.1,3.38,5032.33,487.7,560.0,89.15,4.9,1.82,-0.9,75.1,5.6,618.7,52.9,16.8,31.84,29.91,16.12,105.74,20.9391343361789,49.8432427253066,3.0,20.4,0.0,2,0.032995583268381395,0.05429981813458041,0.11847233047544817,0.7729280332553911,0.021304234866199014,-0.5365092185006859,0.5001136880400182,0.5667005370881115,4.837075242970874,11.229425630903835,6.070968648220581,0.1459597028847312,2.627899045020464,19.893142857142855,0.06070941336971351,0.06718963165075034,0.06070941336971351,0.05627557980900409,0.058435652569349704,0.07605729877216917,0.07537517053206003,0.08390177353342429,0.06969076853115053,0.06753069577080491,0.05832196452933151,0.059572532969531605,0.05923146884947703,0.048544793087767164,0.03422010004547522,0.022282855843565257,0.022282855843565257,0.05400192864030858,0.000584309280946984,0.18656207366984992,0.24488403819918145,0.03480540733199451,0.6187,0.05900409276944066,0.0672
930,1216000,15542,149.0,0.0,7771,97.8,92.7,91.2,79.9,80.0,26.9,271.5,3.68,0.81,3886,3604,123,12.2,1288.68,251.0,147.0,4.2,1.63,1.09,5231.11,605.53,3.63,5198.6,582.42,767.0,92.52,5.0,-2.25,4.2,75.1,5.6,618.7,52.9,16.8,31.84,29.91,16.12,105.74,21.0678257369185,50.0911367246077,3.0,10.36,0.0,2,0.08831094598456701,0.07016290368676764,0.10960274364104029,0.6896256073163761,0.04229779937124893,-0.3763812135551304,0.5031527473941577,0.6041115755352725,5.003946305945459,12.206555615733702,6.406104107595685,0.20566428803088038,3.1616265602882514,12.273142857142858,0.05803628876592459,0.0654355938746622,0.06453480890490285,0.05765023806459915,0.060095225839660274,0.0664007206279758,0.07914039377171535,0.08261485008364432,0.08332260970274095,0.07032556942478445,0.06569296100887917,0.055784326341526184,0.05604169347574315,0.04420280530176297,0.033586411015313344,0.020396345386694117,0.01943121863338052,0.057203389830508475,0.000584309280946984,0.1736584738128941,0.24565692961008878,0.030157265527023625,0.6187,0.0657573027924334,0.0779
931,1216000,11869,142.9,0.0,5935,95.3,91.7,90.4,76.9,75.7,27.5,289.7,3.45,0.77,2374,6500,164,16.6,1113.25,196.0,118.0,4.3,0.0,0.0,4778.36,639.75,2.47,4484.16,553.04,629.0,85.65,4.5,0.5,-0.8,75.1,5.6,618.7,52.9,16.8,31.84,29.91,16.12,105.74,20.9144787470216,49.9152077579685,3.0,12.82,0.0,2,0.08482632541133456,0.05941499085923217,0.15703839122486288,0.6597806215722121,0.03893967093235832,-0.10810516004942944,0.49928384868143905,0.5892686042797828,4.9621450849358215,11.954078801814886,6.4610774750398985,0.19733137341121992,3.5122588255118377,13.412650602409638,0.05215266661049794,0.05602830904035723,0.05897716741090235,0.06066222933692813,0.06377959390007583,0.0639481000926784,0.06908753896705704,0.07616479905636532,0.07843963265650013,0.07338444687842278,0.06832926110034544,0.06740247704103126,0.05484876569213919,0.05046760468447215,0.03749262785407364,0.026960990816412504,0.023338107675457073,0.03910614525139665,0.000584309280946984,0.19310809672255455,0.22782037239868566,0.037290737019807486,0.6187,0.05619681523295981,0.0664
932,1216000,9458,109.7,28.5,3153,96.0,86.8,85.0,74.1,78.4,27.8,295.8,3.38,0.74,2365,5120,150,15.0,261.01,156.0,110.0,4.5,0.0,0.0,5183.6,697.0,7.23,4988.23,666.85,778.0,92.41,4.2,-3.05,-1.1,75.1,5.6,618.7,52.9,16.8,31.84,29.91,16.12,105.74,20.8213165771649,50.1065545838664,3.0,13.57,0.0,3,0.0927859515899383,0.07546274323682961,0.13217845277645943,0.662078785002373,0.03749406739439962,-0.2818511521409879,0.5066610277014167,0.5518044237485448,4.697749367281185,10.47377677822093,6.546785410760524,0.19363384878269507,4.512476210615352,3.0349999999999997,0.048636075280186084,0.0501163036582787,0.04990484246140833,0.04884753647705646,0.058574751533093675,0.0691478113766124,0.07834637344047367,0.08363290336223303,0.07665468386551068,0.06830196658913089,0.06904208077817721,0.07115669274688095,0.06290970606893635,0.05646013956438994,0.035102558680482135,0.023895115246352294,0.023472192852611547,0.038461538461538464,0.000584309280946984,0.20183971241277227,0.1975047578769296,0.040739269506870616,0.6187,0.05328822161133432,0.0688
933,1216000,11322,96.7,24.2,2831,93.5,91.1,88.0,72.2,65.7,27.2,275.9,3.62,0.8,3774,4358,197,34.7,1736.8,133.0,93.0,3.2,0.68,0.71,5699.08,510.45,2.14,5438.59,492.72,799.0,90.91,4.1,-1.94,-2.4,75.1,5.6,618.7,52.9,16.8,31.84,29.91,16.12,105.74,21.1735590810581,49.8951835670548,3.0,20.88,0.0,3,0.08348100019688916,0.06064185863358929,0.09568812758417011,0.7257334120889939,0.03445560149635755,-0.4054651081081643,0.5012365306482953,0.5672134757238798,4.571613402459248,9.833615815151617,6.235292689615024,0.1856222009791866,3.318759936406995,14.844444444444443,0.05537890832008479,0.0558205264087617,0.0613849143260908,0.06067832538420774,0.06721427309662603,0.07322027910263204,0.07330860272036743,0.071365483130189,0.07375022080904434,0.0748984278396043,0.06712594947889065,0.060148383677795444,0.05573220279102632,0.04345521992580816,0.036742624977919094,0.026497085320614733,0.021285991874227167,0.034004163775156145,0.000584309280946984,0.18371312488959549,0.23326267443914503,0.03375051225670011,0.6187,0.05749867514573397,0.0675
934,1216000,6612,93.5,0.0,6612,93.2,91.2,85.9,77.2,66.9,27.3,273.9,3.65,0.82,1653,6912,88,16.2,1370.75,70.0,80.0,3.8,0.0,0.0,6467.31,409.53,3.36,5981.63,692.94,481.0,95.92,4.1,-0.15,-2.7,75.1,5.6,618.7,52.9,16.8,31.84,29.91,16.12,105.74,21.0891529052184,49.7975143992538,3.0,15.53,0.0,2,0.04170528266913809,0.051899907321594066,0.10472659870250231,0.7772628977448255,0.02440531356194007,-0.4138054400243835,0.5004537205081669,0.6126075570520015,4.537961436294641,9.669539802906858,6.015010160682996,0.15622200088956764,2.907289776164549,19.306338028169016,0.06110102843315184,0.05671506352087114,0.062008469449485785,0.05520266182698125,0.07259528130671507,0.06866303690260134,0.06866303690260134,0.07320024198427103,0.07259528130671507,0.0662431941923775,0.06699939503932244,0.05837870538415003,0.054748941318814276,0.048548094373865695,0.039171203871748335,0.029491833030852996,0.025257108287961284,0.03618817852834741,0.000584309280946984,0.19721718088324258,0.23502722323049002,0.03889461643553362,0.6187,0.04597701149425287,0.0551
935,1216000,14062,163.5,0.0,7031,95.2,91.9,91.1,76.8,76.7,29.3,283.7,3.53,0.72,3516,4950,159,12.3,1019.52,197.0,133.0,3.8,10.0,6.12,5099.27,634.75,37.22,4912.25,784.45,758.0,83.35,4.4,0.36,0.5,75.1,5.6,618.7,52.9,16.8,31.84,29.91,16.12,105.74,21.1043064424978,49.9891320678941,3.0,10.83,0.0,2,0.11414503133393017,0.0684870188003581,0.10056699492688749,0.6741271262309758,0.0426738287078484,-0.16436906878593655,0.5002133409187882,0.6099271648233072,5.096812990337308,12.786711852544421,6.4532312205847875,0.2065764476116491,3.492106386004836,11.854883720930232,0.05340634333665197,0.05952211634191438,0.059451002702318304,0.05482861612857346,0.06186886644858484,0.06521120750960034,0.07552268525103115,0.0798606172663917,0.07886502631204666,0.0709002986772863,0.06706016213909828,0.0681268667330394,0.0603043663774712,0.05169961598634618,0.029796614990755227,0.021618546437206655,0.022756364670743847,0.03577064702788006,0.000584309280946984,0.18617550846252312,0.22720807850945812,0.03466131995127902,0.6187,0.06834020765182762,0.0764
936,1216000,26080,315.3,0.0,8693,98.7,96.9,96.4,84.2,89.0,32.0,288.0,3.47,0.69,13040,987,33,20.7,846.38,403.0,261.0,4.1,20.07,6.37,4813.64,986.33,71.2,4399.81,314.81,857.0,78.98,3.7,-1.46,4.6,75.1,5.6,618.7,52.9,16.8,31.84,29.91,16.12,105.74,21.0113484525798,49.9982938573616,3.0,4.57,7.0,2,0.14510571652310103,0.07329678935003915,0.11339075959279561,0.6064996084573219,0.061707126076742363,-0.04000533461369925,0.50920245398773,0.6371151371151371,5.7535245665510155,17.756688880531755,6.893990984206281,0.2484091908056994,2.2039493865030675,10.197349397590362,0.049348159509202454,0.05609662576687117,0.05989263803680982,0.053949386503067485,0.059087423312883434,0.06345858895705521,0.07036042944785276,0.07569018404907975,0.08163343558282209,0.07473159509202454,0.07051380368098159,0.07289110429447852,0.06146472392638037,0.05164877300613497,0.03719325153374233,0.021894171779141103,0.02151073619631902,0.04786096256684492,0.000584309280946984,0.19371165644171778,0.21928680981595092,0.037524205841394105,0.6187,0.07611196319018405,0.0918
937,1216000,17375,174.0,36.6,3475,97.0,92.6,90.5,78.8,61.1,27.0,296.0,3.38,0.77,5792,4582,163,13.0,1416.99,279.0,222.0,4.7,0.0,0.0,5268.81,588.78,24.14,4860.44,365.26,708.0,90.66,3.8,-1.72,-4.5,75.1,5.6,618.7,52.9,16.8,31.84,29.91,16.12,105.74,21.0460585220926,49.8863438249519,3.0,16.6,0.0,3,0.079031859718449,0.06285502593232897,0.11027414176339836,0.7094344282538898,0.03840454433193381,-0.3227733922630512,0.5055539568345324,0.5852721451440769,5.159055299214529,13.19090595827292,6.378052599446457,0.19597077417802333,4.459107913669064,14.1699,0.050474820143884894,0.05553956834532374,0.05864748201438849,0.05761151079136691,0.06129496402877698,0.06670503597122303,0.07320863309352518,0.07959712230215828,0.07084892086330935,0.07056115107913669,0.06693525179856115,0.06411510791366906,0.06319424460431655,0.05041726618705036,0.03827338129496403,0.025381294964028776,0.024863309352517987,0.04655248133509003,0.000584309280946984,0.2021294964028777,0.22227338129496402,0.04085633331608095,0.6187,0.06446043165467626,0.0782
938,1216000,10656,141.8,0.0,5328,98.6,93.7,92.5,73.7,86.9,28.9,291.2,3.43,0.71,2131,4666,205,21.9,137.36,169.0,99.0,4.2,4.92,3.47,4690.37,673.76,82.64,4572.57,389.72,751.0,75.57,2.4,-3.92,0.1,75.1,5.6,618.7,52.9,16.8,31.84,29.91,16.12,105.74,20.8406948653002,50.0273794624679,3.0,8.81,7.0,2,0.1142802450229709,0.06316998468606431,0.15601071975497702,0.6181087289433385,0.04843032159264931,-0.10008345855698265,0.507789039039039,0.6205765174595734,4.954417614098027,11.907980517283358,6.512873964413617,0.2200689019208514,2.922954204204204,1.8314666666666668,0.05086336336336336,0.05245870870870871,0.054335585585585586,0.05227102102102102,0.05274024024024024,0.059684684684684686,0.07254129129129129,0.08239489489489489,0.08239489489489489,0.06972597597597598,0.06512762762762762,0.06737987987987988,0.06578453453453453,0.05940315315315315,0.039414414414414414,0.02637012012012012,0.024399399399399398,0.04107648725212465,0.000584309280946984,0.21537162162162163,0.20992867867867868,0.046384935399926955,0.6187,0.05649399399399399,0.0718
939,1216000,3809,78.7,0.0,1905,95.6,84.4,80.6,73.4,71.5,27.9,293.8,3.4,0.78,1905,3927,80,23.0,8.94,66.0,63.0,5.4,1.65,2.1,4113.72,312.72,1.19,3921.35,314.44,714.0,90.24,3.9,-10.19,4.4,75.1,5.6,618.7,52.9,16.8,31.84,29.91,16.12,105.74,20.7358510595656,50.1867761168781,3.0,17.8,0.0,2,0.04619388418998048,0.048145738451528954,0.2524398178269356,0.6226415094339622,0.03057905009759271,-0.34333332700115815,0.4977684431609346,0.4781144781144781,4.365643155423357,8.87130204648675,5.7453082214846996,0.1748686652822418,2.8605933315830927,0.18625,0.03701758991861381,0.04121816749803098,0.04620635337358887,0.05093200315043318,0.06012076660540824,0.06957206615909688,0.07062221055395117,0.07088474665266474,0.06852192176424259,0.0721974271462326,0.08033604620635337,0.07482278813336833,0.07062221055395117,0.05303229194014177,0.04016802310317669,0.028353898661065895,0.03360462063533736,0.050761421319796954,0.000584309280946984,0.22578104489367287,0.17537411394066685,0.050977080233278724,0.6187,0.039905487004463114,0.0567
